1|7|42
2|8|42
3|9|22
4|10|14
5|12|14
6|13|4044
7|14|25
8|15|34
9|17|37
10|18|42
11|19|4046
12|20|25
13|21|35
14|22|22
15|23|22
16|24|31
17|26|44
18|28|37
19|29|34
20|30|10
21|32|44
22|33|22
23|34|24
24|35|39
25|36|35
26|37|39
27|38|10
28|39|10
29|40|39
30|41|18
31|42|4042
32|43|14
33|44|39
34|45|22
35|46|39
36|47|14
37|48|34
38|49|25
39|50|25
40|51|32
41|52|35
42|53|34
43|54|18
44|16522|4042
45|56|44
46|57|22
47|58|35
48|59|18
49|60|15
50|61|22
51|62|18
52|63|22
53|64|40
54|65|14
55|66|34
56|67|22
57|68|10
58|69|22
59|70|4042
60|71|18
61|2008|22
62|2010|14
63|2011|22
64|2012|25
65|2013|34
66|2014|34
67|2018|18
68|2020|18
69|2021|18
70|2022|34
71|2023|39
72|2026|22
73|2028|10
74|2029|22
75|2030|19
76|2034|4042
77|2035|22
78|2036|39
79|2038|15
80|2040|22
81|2043|22
82|2044|22
83|2045|22
84|2046|39
85|2049|39
86|2050|22
87|2052|4042
88|2053|14
89|2054|10
90|2056|34
91|2057|40
92|2058|39
93|2059|39
94|2060|10
95|2061|31
96|2062|15
97|2063|15
98|2064|25
99|2065|39
100|2066|20
101|2067|31
102|2070|26
103|2071|39
104|2072|31
105|2073|22
106|2074|4042
107|2075|18
108|2076|4042
109|2078|31
110|2079|40
111|2082|4042
112|2083|22
113|2084|14
114|2085|20
115|2086|22
116|2087|25
117|2088|19
118|2090|35
119|2091|20
120|2092|2043
121|2093|22
122|2094|26
123|2095|39
124|2096|22
125|2097|34
126|2098|42
127|2099|9
128|2100|15
129|2101|10
130|2102|35
131|2103|35
132|2104|35
133|2105|22
134|2106|39
135|2107|22
136|2108|34
137|2109|14
138|2110|22
139|2111|27
140|2112|22
141|2113|14
142|2114|18
143|2115|35
144|2116|22
145|2117|26
146|2118|15
147|2119|40
148|2120|40
149|2121|22
150|2122|31
151|2123|14
152|2124|25
153|2125|24
154|2126|15
155|2127|35
156|2128|25
157|2129|14
158|2130|22
159|2131|31
160|2132|35
161|2133|22
162|2134|22
163|2135|31
164|2136|42
165|2137|10
166|2138|22
167|2139|15
168|2140|15
169|2141|39
170|2142|35
171|2143|4046
172|2144|20
173|2145|2043
174|2146|22
175|2147|44
176|2148|35
177|2149|35
178|2150|39
179|2151|42
180|2152|4046
181|2153|18
182|2154|39
183|2155|34
184|2156|34
185|2157|35
186|2158|10
187|2159|22
188|2160|34
189|2161|22
190|2162|15
191|2163|40
192|2164|22
193|2165|38
194|2166|22
195|2167|22
196|2168|24
197|2169|4046
198|2170|35
199|2171|43
200|2172|10
201|2173|39
202|2174|20
203|2175|35
204|2176|18
205|2177|34
206|2178|35
207|2179|42
208|2180|18
209|2181|34
210|2182|32
211|2183|20
212|2184|18
213|2185|35
214|2186|39
215|2187|27
216|2188|4042
217|2189|22
218|2190|34
219|2192|4048
220|2193|15
221|2194|35
222|2195|22
223|2196|34
224|2197|10
225|2198|35
226|2199|39
227|2200|31
228|2201|27
229|2202|39
230|2204|20
231|2205|40
232|2206|39
233|2207|4042
234|2208|22
235|2209|4042
236|2210|39
237|2212|22
238|2213|22
239|2214|10
240|2215|35
241|2216|35
242|2217|22
243|2218|35
244|2219|4046
245|2220|34
246|2221|35
247|2222|22
248|2223|4042
249|2225|22
250|2226|15
251|2227|40
252|2228|22
253|2229|35
254|2230|34
255|2231|44
256|2232|38
257|2233|35
258|2234|25
259|2235|4042
260|2236|22
261|2237|4042
262|2238|22
263|2239|35
264|2240|40
265|2241|22
266|2242|35
267|2243|35
268|2244|4046
269|2245|26
270|2246|16
271|2247|25
272|2248|27
273|2249|34
274|2250|31
275|2251|35
276|2252|4042
277|2253|35
278|2254|15
279|2255|14
280|2256|4044
281|2257|25
282|2258|37
283|2259|22
284|2260|15
285|2261|35
286|2262|35
287|2263|15
288|4008|22
289|4009|34
290|4010|4042
291|4011|20
292|4012|10
293|4013|22
294|4014|22
